label,text
0,remains bro bros
0,r u meeting da ge nite tmr
0,nice day impressively sensible went home early feel fine just boring s t remember
0,looking good
1,wanna laid nite want real dogging locations sent direct ur mobile join uk s largest dogging network txt park nyt ec lp msg
1,tried contact response offer new nokia fone camcorder hit reply delivery
0,yes replied mail m going management office later plus bank later wednesday
0,s cool ll come like lt gt ish
0,super msg da nalla timing
0,good afternoon boytoy feeling today better hope good boy obedient slave queen
0,ft good combination
0,m sick m needy want pouts stomps feet pouts stomps feet want slave want
0,train northampton m afraid
0,abj serving staying dad
0,playng doors game gt racing phone lol
1,new tones week include mcfly ab sara jorge shock smith switch order follow instructions message
0,solve d case man murdered lt decimal gt lt gt afternoon wife called police police questioned wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went d post office children went play neighbour went marriage police arrested d murderer immediately s reply reason u r brilliant
0,m da bus going home
0,got landline number asked come anna nagar afternoon
0,m okay chasing dream s good doing
0,yupz ve oredi booked slots weekends liao
1,urgent trying contact u todays draw shows won prize guaranteed land line claim c valid hrs
0,r model sony ericson der lt gt luks good bt forgot modl
0,okie
0,yes know cheesy songs frosty snowman
0,ya ok vikky vl c witin lt gt mins il reply u
1,sports fans latest sports news str ur mobile wk free plus free tone txt sport norm txt p
0,hey tmr meet bugis
1,urgent urgent free flights europe away b th sept friend free claim ba nnfwfly ppm
0,nice new shirts thing wear nudist themed mu
0,hey sexy buns day word morning ym think
0,hook
0,nope m going home pump petrol lor like going rain soon
0,use foreign stamps send
1,lost help
0,oh baby house come dont new pictures facebook
0,feb lt gt love u day send dis ur valued frnds evn comes u ll gt married d person u luv u ignore dis u lose ur luv evr
0,hiya sorry didn t hav signal haven t seen heard unusual ll case sort hugs snogs
0,omw tampa west palm hear happened
0,yup thanx printing n handing
1,freemsg fancy flirt reply date join uks fastest growing mobile dating service msgs rcvd just p optout txt stop reply date
0,mean come chase stated watch movies want
0,s took tablets reaction morning
1,great new offer double mins double txt best orange tariffs latest camera phones free mobileupd free stoptxt t cs
0,nah m perpetual dd
0,sorry went shop
1,hope enjoyed new content text stop unsubscribe help p provided tones uk
0,wen ur lovable bcums angry wid u dnt seriously coz angry d childish n true way showing deep affection care n luv kettoda manda nice day da
0,hey want yogasana coz end cine bathe hav steam bath
0,nope m drivin neva develop da photos lei
0,thinking going reg pract lessons flung advance haha wat time u going
0,cool lt gt inches long hope like big
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand
0,okie thanx
1,days euro kickoff u kept informed latest news results daily unsubscribe send euro stop
0,n buy juz buy lar
0,ok lor
0,m working technical support voice process
0,s justbeen overa week broke brains going mush
0,tunde doing just wishing great day abiola
0,nope c
0,ll medical missions nigeria
0,having movies laptop
0,whatsup dont u want sleep
1,urgent landline cash luxury canary islands holiday await collection t cs sae award m aq ppm
1,urgent landline complimentary lux costa del sol holiday cash await collection ppm sae t cs james eh rr
0,havent lei mon
0,mm feeling sleepy today shall dear
0,dare stupid wont tell hear wont talk
0,noe ben going
0,mag meeting avo point
0,meant middle left right
0,really crashed cuddled sofa
0,hi chachi tried calling u unable reach u pl missed cal u c tiz msg kanagu
0,sent prices mean lt gt g
0,buzy
0,
1,don t know u u don t know send chat let s p msg rcvd hg suite lands row w j hl ldn years
0,working ringing u thing houseful screaming brats pulling hair loving u
0,family responding room went home diwali called coming makes feel like died
0,tick tick tick babe
0,r going today s meeting
0,k da page want
0,ya just onion roast
0,send number reply tomorrow morning said like ok
0,said problem let know
0,ok tell half hr b u come need prepare
0,play w computer aiyah tok u lor
0,sat right okay thanks
0,derp worse dude wants party dude files complaint drug abusers lives
0,ok chinese food way fat paying lipo
0,r outside
0,good trip watch remember decide easter
0,yo watching movie netflix
0,time m prob
0,meh thgt clash really ah dun mind dun seen lost weight gee
0,dont thnk wrong calling
0,sure night menu know noon menu
0,arr birthday today wish oscar
0,say slowly god love amp need clean heart blood send special people amp u c miracle tomorrow pls pls
0,open rebtel firefox loads just plus sign user place numbers lower number number pick number pin display okay
0,picking various points
1,married local women looking discreet action real matches instantly phone text match msg cost p stop txt stop bcmsfwc n xx
0,wow v v impressed funs shopping
0,way ur home
1,burger king wanna play footy stadium burger king st sept large super coca cola walk winner
0,problem talk later
0,ur sis
0,customer place
1,come takes little time child afraid dark teenager wants stay night
0,dude u knw telugu thts gud k gud nyt
0,confirm eating esplanade
0,send id password
0,kind took garage centre exhaust needs replacing ordered n taking fixed tomo morning
1,ur chance win cash wk txt action t s c s custcare x p wk
0,come
0,long quit like minutes day
0,likely called mittelschmertz google dont paracetamol dont worry
0,right m gonna check today s steam sales pee text want come
0,just arrived couple days lt
0,k wat s tht incident
0,yeah unlimited
0,cthen thk shd b enuff got conclusion n contents pg n references ll b doing da contents pg n cover pg
0,forgot takes years shower sorry phone dead
0,got wat buy tell need come
0,big god bring success
1,u ve bin awarded play instant cash claim th player wins min optout
0,r stayin extra week wed did rugby weekend hi c u soon
0,s bit left guys want tonight
0,campus library
0,affidavit says lt gt e twiggs st division g courtroom lt gt lt time gt ll double check text tomorrow
0,creep
0,tell friends plan valentines day lt url gt
0,billion calls texts help god
0,purity friendship smiling reading forwarded message smiling just seeing gud evng musthu
0,ve told ve returned order
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office
0,depends u going lor
0,smile right world wonder smiling think crazy away grins
1,freemsg fav xmas tones reply real
0,lil fever fine
0,think s car
0,
1,december mobile mths entitled update latest colour camera mobile free mobile update free
0,yes princess want catch big strong hands
0,oh yeah forgot u shopping
0,mm asked radio
0,thinkin good drugs
0,say slowly god love amp need clean heart blood send special people amp u c miracle tomorrow pls pls
0,enjoy showers possessiveness poured u ur loved ones bcoz world lies golden gift loved truly
0,alright sure let know leaving
0,lasting hours lucky
0,genius s brother pls send number skype
1,gr poly tones mobs direct u rply poly title poly breathe titles crazyin sleepingwith finest ymca getzed uk pobox o w wq p
0,thk em wtc far weiyi goin e rest dunno r ur goin dinner den b able join
0,don t forget owns s private property good boy passionate kiss
1,interflora s late order interflora flowers christmas place order midnight tomorrow
0,oh god taken teeth paining
1,romcapspam responding presence warm outgoing bringing real breath sunshine
0,u ask darren n pick u lor oso sian tmr haf meet lect
0,need buy lunch eat maggi mee
1,congratulations thanks good friend u won xmas prize claim easy just p minute bt national rate
0,ok lor
0,oh right ok ll make sure loads work day got really nasty cough today dry n shot really help
0,wife knew time murder exactly
1,send logo ur lover names joined heart txt love mobno love adam eve yahoo pobox w wq txtno ads p
0,howz persons story
0,thanx sending home
0,normally hot mail com
1,ve won tkts euro cup final cash collect b pobox ppm
0,u sick shopping
0,ya fine bbd pooja pimples quite black ur rite cold wearing sweatter
0,nice nice working
0,s reach home
0,trying chinese food place
0,easy mate guess quick drink bit ambitious
0,babe miiiiiiissssssssss need crave geeee m sad babe love
0,ok thanx
0,aathi dear
0,tunji s queen doing just wishing great day abiola
0,today iz yellow rose day u love frndship misscall amp send ur frndz amp miss calls u u missed u marry ur lover
0,class hours sorry
0,wat time u finish ur lect today
1,free message jamster crazy frog sound poly text mad real text mad crazy sounds just gbp week t c s apply
0,sad story man week b day wife did nt wish parents forgot n did kids went work colleagues did wish entered cabin pa said happy b day boss felt special askd lunch lunch invited apartment went said u mind bedroom minute ok sed sexy mood came minuts latr wid cake n wife parents kidz friends n colleagues screaming surprise waiting sofa naked
1,chance reality fantasy just p min ntt po box croydon cr wb national rate
0,s fine good hear dear happy new year oh
0,going wipro interview today
0,tall princess
0,doubt handle times night case
0,haha hope hear receipt sound gd luck
0,gonna death m gonna leave note says robs fault avenge
0,japanese proverb u u indian version let leave finally kerala version stop doing make strike
0,today m workin free oso gee thgt u workin ur fren s shop
0,life face choices just toss coin becoz settle question coin air u know heart hoping gudni
0,know god created gap fingers comes amp fills gaps holding hand love
0,want kiss feel
0,happy saying doing
1,adult content video shortly
0,ok b lovely u r sure think wot u want drinkin dancin eatin cinema u wot
0,m saying haven t explicitly told nora know m probably just gonna bother
0,says hi ass south tampa preferably kegger
0,smith waste da wanna gayle
0,mum ve sent messages got just want know actually getting enjoy rest day
0,aight tomorrow lt gt
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand
1,chance reality fantasy just p min ntt po box croydon cr wb national rate
0,actually did time went bed long spoke woke night
0,
0,dont understand message
0,crucify c s told earlier
0,idk saying moved butting heads freedom vs responsibility m tired shit deal m barely keeping gets added
0,fuck cedar key fuck come tho
0,past said train durham coz reserved seat
1,hey boys want hot xxx pics sent direct ur phone txt porn hrs free just p day stop text stopbcm sf wc n xx
0,u painting ur wall
1,chance claim ur worth discount vouchers today text shop savamob offers mobile t cs savamob pobox m uz sub
0,printer cool mean groovy wine groovying
0,hi harish s rent transfred ur acnt
0,lor coming
0,cbe really good nowadays lot shop showrooms city shaping good
0,attending da talks
0,probs hon u doinat mo
0,k ll care
0,didn t phone callon friday assume won t year
0,battery low babe
0,shuhui bought ron s present s swatch watch
0,yeah s quite bit left ll swing tomorrow
0,babe said hours s internet
0,k ll sure noon s
0,k k yesterday cbe
0,went ganesh dress shop
1,pdate double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free mobileupd optout yhl
0,collecting ur laptop going configure da settings izzit
0,r home come min
0,aight latest probably closer jay tyler just trips
0,come aftr lt decimal gt m cleaning house
1,ur cash balance currently pounds maximize ur cash send cash p msg cc po box tcr w
0,letters m expecting orange isn t say orange
0,tell pa pain
0,hi darlin hope nice night wish come wait love fran ps want dirty anal sex want man gang bang
0,ha don t know did clever simple thing pears day perfect christmas
0,helloooo wake sweet morning welcomes enjoy day joy gud mrng
0,alrite
0,sit wait summer days celebrate magical sight worlds dressed white oooooh let snow
1,urgent mobile number awarded prize guaranteed land line claim valid hrs
0,guys movies
0,sorry meeting ll later
0,didn t tell m thinking plus s going stop runs
0,kindly send flat lt decimal gt today
1,sorry u unsubscribe mob offer package min term weeks pls resubmit request expiry reply themob help info
0,lor bit bored y dun u home early sleep today
0,time tell friend
0,yes fine love safe
0,thanks chikku gud nyt
0,xy ur car u picking
0,thanx time ve spent geva bin mint ur baby want u xxxx
0,yo way pick tonight
0,ve sent send
0,fine simply sitting
0,thts god s gift birds humans hav natural gift frm god
0,coming day class
0,im just studyn library
0,ok u enjoy ur shows
0,
0,wuld baby thought mite break don t wanna crazy everyboy needs lady xxxxxxxx
0,wat s dear doing sleeping ah
0,hi test lt gt rd
0,students solved cat question xam lt gt lt gt lt gt tell answer u r brilliant thing got d answr
0,yo know lt gt able buy liquor guy flaked right don t hold somebody just loko night
0,yup n fren lor m meeting fren
0,yeah got lined
0,stop wondering wow going stop tm ing tm want laughs
0,lol yep did yesterday got fireplace just icon sitting
0,hey ve booked pilates yoga lesson haha
0,ok happen behave like
1,new message
0,supervisor lor thk students havent ask tell u aft ask
0,hello news job making wait fifth week yeah im woozles weasels exeter home
0,message responce happend
1,currently message awaiting collection collect message just
0,hey babe sorry didn t sooner gary come fix cause thinks knows doesn t far ptbo says cost lt gt bucks don t know cheaper don t second hand machines right let know want babe
0,make fucks sake x
0,leave u ignorant
0,nope ll b going sch fri quite early lor cos mys sis got paper da morn
0,bruce b downs amp fletcher
0,said woke
0,hey free
0,tell whos pls
1,urgent mobile awarded bonus caller prize final attempt contact u
0,think miss teaching til lecture damn working thing
0,id check s like bowls worth left
0,yes sweets
0,m cozy exhausted night went school work closed
1,u secret admirer reveal thinks u r special opt reply reveal stop msg recd cust care
0,buzzzz grins did buzz ass buzz chest buzz cock phone vibrator did feel shake
0,sir send group mail check
0,m doing da intro covers energy trends n pros n cons brief description nuclear fusion n oso brief history iter n jet got abt n half pages
0,ikno doesdiscount shitinnit
0,dont know jabo abi
1,notice driving going slower idiot driving faster maniac
0,ya sapna aunty manege y day hogidhe chinnu weak swalpa black agidhane
0,good baby
0,neft transaction reference number lt gt rs lt decimal gt credited beneficiary account lt gt lt time gt lt gt
0,sports type lyk footbl crckt
0,ma head dey swell oh thanks making day
0,u make fb list
0,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws students dey hurried d plane bt didnt said students wont start datz confidence
0,sary just need tim bollox hurt lot tol
0,happy new year princess
0,ll text carlos let know hang
0,don t worry easy ingredients
0,love u little pocy bell sorry love u
0,ok omw castor
0,yar lor raining non stop u wan
1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins txt orange mobileupd optout qf
0,u mean u wif sleeping tot u going nap yup send liao m picking ard smth lor
0,wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear
0,tonight yeah d
0,eat fo lunch senor
0,said right giggle saw u possibly person die nvq think
0,break time come n stuff fr
1,reply win weekly professional sport does tiger woods play send stop end service
0,m t maybe reboot ym seen buzz
0,grinder
1,polyphonic tone ur mob week just txt pt st tone free txtin tell ur friends p tone reply hl info
0,love isn t decision s feeling decide love life simpler magical
1,hot live fantasies just p min ntt po box croydon cr wb national rate
0,k did t k
0,m doing list buyers
0,idea guess ll work hour supposed leave usual figuring shit second
0,mm entirely sure understood text hey ho weekend
0,released vday shirts u makes half naked instead white underwear
0,don know watching film computer
0,b thursday
0,oh phone phoned disconnected
0,id onluy matters getting offcampus
1,message free welcome new improved sex dogging club unsubscribe service reply stop msgs p
0,excellent ll riley s plans
0,half hour
1,ve won tkts euro cup final cash collect b pobox ppm
0,ew
0,hi wesley ve
0,ah lingo let know wot earth finished making
1,loan purpose homeowners tenants welcome previously refused help free text help
1,update mths half price orange line rental mins mobileupd optout j q
0,imagine life fast u searching don t worry l m disturb u goodnoon
0,hm good morning headache
0,yeah probs night obviously catching speak soon
1,free unlimited hardcore porn direct mobile txt porn free access hrs chrgd p day txt stop exit msg free
0,sch yar e salon v boring
0,lt gt mins stop
0,lt gt fast approaching wish u happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy day happy independence day happy friendship mother father teachers childrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas lt gt good mornings afternoons evenings nights rememberi wishing u s raj
0,joys lifeis waking daywith thoughts somewheresomeone cares tosend warm morning greeting
0,didn t second half message
0,wat time u wan meet later
0,thank selflessness love plenty
0,film ill later
0,dare change ring
0,bad girl lady
0,love ya try budget money better babe gary freak knew
0,don t initiate don t understand
0,finished lunch u wake
0,game
0,got tallent wasting
0,record night
0,sir sent email log usc payment portal ll send message explain things home great weekend
0,gonna let know cos comes bak holiday day coming don t text number
0,jokin lar depends phone father lor
0,aight lemme know s
0,ready lt gt inches pleasure
0,raji pls favour pls convey birthday wishes nimya pls today birthday
0,ok feel like john lennon
0,cos darren say considering mah ask
0,bothering trust answers pls
0,wishing family merry x mas happy new year advance
0,day crab running sea shore waves came n cleared footprints crab crab asked frnd y r u clearing beautiful footprints waves replied fox following ur footprints catch thats y cleared frndsship lets u dwn gud nyt
0,aight time want come
0,slaaaaave summon time don t wish come anymore
0,thats bad
0,let know changes hrs appendix age range impossible just chill let know hrs
0,hello yeah ve just got bath need hair ll come m yeah
0,s weather
0,ok h m friday wait dunno wot hell im gonna weeks slob oh wait
0,die e toot fringe
0,lol don t know awesome phone click delete right want
0,ok
0,awesome question cute answer asked boy ur life smiled amp answered fine gudnite
0,leave topic sorry telling
0,pls send correct da
0,happened yo date
1,eastenders tv quiz flower does dot compare d violet e tulip f lily txt d e f chance win cash wkent p
0,webpage s available
0,just woke yeesh late didn t fall asleep til lt gt
1,unsubscribed services tons sexy babes hunks straight phone subscriptions
0,dear know lt gt th lt gt th birthday loving gopalettan planning small gift day like participate welcome contact admin team details
0,k k tomorrow onwards started ah
0,u talking bout early morning s noon
0,fine remember
1,hi babe jordan r u im home abroad lonely text u wanna chat xxsp visionsms com text stop stopcost p
0,ok buy
0,sounds good posted
1,brand new mobile phone agent mob plus loads goodies info just text mat
0,ok april wait
0,boy best yo ass quick
0,ay wana meet sat wkg sat
0,m wait till bus pick
0,apart told yesterday
0,ok lor buy wat
0,somebody andros steal ice
0,don know did t msg recently
0,shopping mark distract isaiah d
0,mum hope having great day hoping text meets life great day abiola
0,sense foot penis
0,okay thought expert
0,deep sigh miss really surprised haven t gone net cafe don t miss
0,s s thinl role like sachin just standing hit
0,great trip india bring light just project lucky smile bye abiola
0,importantly discuss u
0,k k training process
0,ok lor ned toa payoh return smth u wan send wat
0,da car park
0,wish holding tightly making important mean need life
0,asked s anthony dad bf
0,wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
0,today sunday sunday holiday work
0,going bath ill place key window
1,lord rings return king store reply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts
0,dear care just reaching home love u lot
0,staff science nus edu sg phyhcmk teaching pc
0,emigrated ok maybe bit hopeful
0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore
0,walked moms right stagwood pass right winterstone left victors hill address lt gt
0,yo jp hungry like mofo
0,just creepy crazy
0,ok din ur msg
0,tessy pls favor pls convey birthday wishes nimya pls dnt forget today birthday shijas
0,pathaya enketa maraikara pa
0,friend priest
0,u lousy run come half dead hee
0,s y said s bad dat e gals know u wat u doing
0,remind hrs
0,hoping send message rent dont reserves completely gone loan need hoping balance lt gt way till mid march hope pay
0,hi happy new year dont mean intrude pls let know tuition paid semester semester thanks
0,hello hun ru way im good dates guy met walkabout far meet soon hows
0,lol gonna month cashed left lt gt just case collecting week cause announced blog
1,good luck draw takes place th feb good luck removal send stop customer services
0,short cute good person dont try prove gud mrng
0,just haven t decided eh
0,wat time liao got
0,yes watching footie worried going blow phil neville
0,wait inside da car park
0,uncle abbey happy new year abiola
0,free pa
0,r u saying order slippers cos pay returning
0,stop knowing
0,good evening roger
0,small problem auction punj asking tiwary
1,free entry weekly comp chance win ipod txt pod entry std txt rate t c s apply details
0,telling tell treat hi hi hi
0,uncles atlanta wish guys great semester
1,st wk free gr tones str u wk txt nokia classic nokia tones hit polys nokia p poly p
0,u coming pick
0,thats cool liked photos sexy
0,u fuckin believe didnt know thurs pre booked cancelled needs b sacked
0,haha better late way swing
0,ok finish
1,lookatme thanks purchase video clip lookatme ve charged p think better send video mmsto
0,ve barred b q stores life twat orange dungerees came asked wanted decking got punch
0,messages food
0,ok going sleep hope meet
0,wat makes people dearer just happiness dat u feel u meet pain u feel u miss dem
0,let know details fri u cos m tom fri mentionned chinese thanks
0,right think
0,wat r u doing
0,ur lecture
1,sexy sexy cum text im wet warm ready porn u fun msg free recd msgs p vat cancel text stop
0,customer place
0,planned going join company jan don know happen
0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love u kano
0,haha heard text
0,ll tomorrow send
0,shit babe thasa bit messed yeh shudvetold u did urgran know neway illspeak u moro wen im asleep
0,oh thats late good night u tomorrow iam going sleep night night
0,cheers u tex mecause u werebored yeah okden hunny r uin wk sat sound s likeyour havin gr fun j updat countinlots loveme xxxxx
0,sorry meeting ll later
0,yo howz u girls rang india l
0,yeah worse
1,hard live chat just p min choose girl connect live cheap chat uk s biggest live service vu bcm wc n xx
0,tagged friends count friends
1,heard u rude chat private line cum wan c pics gettin shagged text pix end send stop sam xxx
0,ok
0,long time remember today
0,havent shopping lor juz arrive
0,thank u better work cause feel used
0,challenge know
0,did ur hdd casing cost
0,mystery solved just opened email s sent batch isn t sweetie
0,t lucky m actually awake noon
1,nd time tried contact u u won prize claim just b t cs stop sms ppm
0,today sorry day angry misbehaved hurt plz plz just slap urself bcoz ur fault m basically good
0,cheers card time year
1,hot live fantasies just p min ntt po box croydon cr wb k
0,people msgs think iam addicted msging wrong bcoz don t know iam addicted sweet friends bslvyl
0,ugh hopefully asus ppl dont randomly reformat
0,haven t seen facebook huh lol
0,mah b ll pick tomorrow
0,otside le u come morrow maga
0,u plumbers tape wrench borrow
1,dear voucher holder claim weeks offer pc ts cs apply
0,vl bcum difficult
1,ur going bahamas callfreefone speak live operator claim bahamas cruise cash opt txt x
0,havent waitin usual come sch oredi
0,meeting da
0,k k watch films
0,does cinema plus drink appeal tomo fr thriller director like mac
0,size elephant tablets u shove um ur ass
0,people special sight remain special till sight maintain till life ends cr da
0,parents kidz friends n colleagues screaming surprise waiting sofa naked
0,dunno juz askin cos got card got salon called hair sense tot s da cut ur hair
0,good morning pookie pie lol hope didn t wake u
0,maybe woke fucking wouldn t problem
0,happy birthday dear lots love rakhesh nri
0,howz persons story
1,nd time tried contact u u won pound prize claim easy p min bt national rate
0,x lt gt going
0,hi neva worry bout da truth coz truth lead ur heart s unique person like u deserve sleep tight morning
1,ur awarded city break win summer shopping spree wk txt store skilgme tscs winawk age perwksub
0,ur paper today e morn aft
0,lick drop ready use mouth
0,expect text hope goes tomo
0,great p diddy neighbor comes toothpaste morning
0,av new number wil u use ta
0,poking man everyday teach canada abi just saying hi
0,lor change suntec wat time u coming
0,seeing online shop asked
0,just curious cuz asked
0,nice nice working
0,okay lor wah like def wont let haha did say terms conditions
0,haha yup hopefully lose kg mon hip hop orchard weigh
0,s good r u working
0,oh yes ve just little weather ve kind coccooning home
0,home
0,phone weirdest auto correct
0,oops phone died didn t know yeah like better
0,havent mus ask u st wat meet lunch den u n meet lor u wan ask da ge st confirm w asap
0,said u mind bedroom minute ok sed sexy mood came minuts latr wid cake n wife
0,oh yeah hav great time newquay send postcard look girls im gone u know im talkin bout xx
0,got divorce lol s
0,s ur pin
0,babe got money pick bread milk ll home
0,want snow s just freezing windy
1,urgent trying contact u todays draw shows won prize guaranteed land line claim y valid hrs
0,come mahal bus stop lt decimal gt
0,don know week m going tirunelvai da
0,baby promise treat bet good care
0,like hotel dusk game think solve puzzles area thing
1,thanks ringtone order reference number x mobile charged tone arrive customer services
0,hi love goes day fuck morning woke dropped cell way stairs alright phews miss
0,pain catch
0,sorry da thangam s mistake
0,need coz
0,rose red red blood blood heart heart u u send tis ur friends including u like u u r poor relation u need support u r frnd luvs u praying god marry u try
0,wife knew time murder exactly
1,chances win cash pounds txt csh send cost p day days tsandcs apply reply hl info
1,ur cash balance currently pounds maximize ur cash send collect p msg cc po box tcr w
0,feel like dick sleeping texts facebook messages sup town
0,plm come da way
0,guess wants time just watch
0,height recycling read twice people spend time earning money money spent spending time good morning smiling
0,yup comin
0,yes princess toledo
0,aight text mu ll swing need somebody door
0,ron say fri leh n said ding tai feng make reservations said wait lor
0,good swimsuit allowed
0,okay soon best
0,cute thought friendship necessary share secret ur close frnd watever u shared true
0,ok ve sent u da latest version da project
0,good morning dear great amp successful day
0,pls accept day begging change number
0,squeeeeeze christmas hug u lik frndshp den hug u u r cute u r luvd u r lucky people hate u
0,ok anybody asks abt u tel p
0,funny fact teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches hw choose wife natural disasters just happens
0,gonna ring weekend wot
0,track lighters
0,sorry t help
0,babe need advice
0,ll leave ok
0,come medical college pm forward da
0,k k good going
0,make lasagna vodka
0,hi kate u ring asap xxx
0,people tour thought doing sofa thing sent curious sugar
0,told going got drunk
0,fucking chickened messaged late woould buzz didn t hear word
1,congratulations thanks good friend u won xmas prize claim easy just p minute bt national rate
0,m looking excuse city
0,yup m having coffee wif frens fren drove ll lift
0,o shore takin bus
0,u gonna deus ex
0,send email mind lt gt times night
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply
0,tap spile seven pub gas st broad st canal ok
0,ok come n pick u engin
0,wanted tell m short edge late
0,raviyog peripherals bhayandar east
0,k actually guys meet sunoco howard right way
1,new voicemail
0,moon come color dreams stars make musical sms warm peaceful sleep good night
0,just finished eating got u plate leftovers time
0,thanx lot
0,hurry home u big butt hang caller u food m starving don t ask cooked
0,lol right diet everyday cheat m meant fatty
0,great day beautiful
0,happened interview
0,solve d case man murdered lt decimal gt lt gt afternoon wife called police police questioned wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went d post office children went play neighbour went marriage police arrested d murderer immediately s reply reason u r brilliant
0,badrith chennai surely pick competition
0,tot s group mate lucky havent reply wat time need leave
0,hey ve got half owe
0,hey tmr maybe meet yck
0,alrite sam nic just checkin ur number t b
0,just making easy pay lt gt yrs say pay earlier
0,worry m sure ll
0,gas station like block away house ll drive right armenia ends swann howard
1,u know asked dating service contact guess revealed pobox ls hb p
1,camera awarded sipix digital camera fromm landline delivery days
0,tuition hm mind
0,m smoking people use wylie smokes justify ruining shit
0,dear good morning feeling dear
0,little meds say hours s pain took hope don t die
0,beautiful tomorrow comes comes s today hunt beautiful tomorrow don t waste wonderful today goodmorning
0,dunno lei decide lor abt leona oops tot ben going n msg
0,hi moved pub great c u u cud come
1,todays voda numbers ending selected receive award hava match quoting claim code standard rates app
1,message free welcome new improved sex dogging club unsubscribe service reply stop msgs p
0,honeybee said m d sweetest d world god laughed amp said wait u havnt met d person reading msg moral god crack jokes gm gn ge gn
0,just easier
1,rct thnq adrian u text rgds vatian
0,stop calling saying cancer throat hurts talk t answering everyones calls m babysitting monday
0,ll tough ll
0,im gonnamissu say il send u postcard buttheres aboutas chance merememberin asthere ofsi breakin contract luv yaxx
0,ee msg na poortiyagi odalebeku hanumanji hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee lt gt janarige ivatte kalisidare saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true don t neglet
0,hi darlin finish u pick meet text number luv kate xxx
0,set place heart mind mind easily forgets heart remember wish happy valentines day
0,m surprised guess right lor
0,okie wan meet bishan cos bishan m driving today
0,oh ho time u use type words
0,hi darlin work did u trouble ijust talked mum morning really good time night im goin soon u
0,know serving mean doing
0,huh hyde park mel ah opps got confused tt s e best choice den juz
0,oh gei happend tron maybe ill dl d
1,free message activate free text messages replying message word free terms conditions visit
0,know girls safe selfish know got pa thank good night
0,worries hope photo shoot went spiffing fun workage
0,m freezing craving ice fml
0,kay
0,eh sorry leh din c ur msg sad lar watching tv u office
0,yo im right yo work
0,ok darlin supose ok just worry film stuff mate babysit xx
0,said u mind bedroom minute ok sed sexy mood came minuts latr wid cake n wife
0,don wake checked stuff saw true available spaces pls embassy send mail
0,nope juz work
0,huh fast dat means u havent finished painting
0,number u live
0,party days week study lightly think need draw custom checkboxes know hardcore
0,sac score big set batsman
0,send yetty s number pls
0,cost approx month
0,ok theory test going book think s coz thought wanna jiayin isnt free
1,contacted dating service know land line pobox w tg p
0,s fine knows wants questions
0,sorry got late start way
0,u urself lor
0,gas station
0,k u bored just come home
0,babe love covers face kisses
0,like throw smoking friend s car time awesome
0,checked da
0,walmart ll stay
0,haven t forgotten couple bucks send tomorrow k love ya
0,oh great ll disturb talk
0,reverse cheating mathematics
0,u welcome caught u using broken english
0,problem baby good time talk called left message
0,sorry ll later
0,oh brand
0,sorry right happens r waxsto wat want come ill medical insurance ll able deliver basic care m currently shopping right medical insurance just til friday morning thats ll major person guide right insurance
0,time coming
0,say coming today ok tell fool like ok
0,emailed yifeng oredi fr
0,r u sure ll understand wine good idea just slurp
0,minimum walk miles day
0,ok problem taxi c ing tomorrow tuesday tuesday think r going cinema
0,brainless baby doll d vehicle sariyag drive madoke barolla
0,don t run away frm u walk slowly amp kills u don t care stop
1,sorry missed let s talk time m
0,attend phone
0,hate didnt accept single messaged
0,messages phone m holding
0,m free
0,yo trip got postponed stocked
0,sorry ll later
0,waiting sir
0,hey doing y reply pa
0,hey elaine today s meeting
0,sorry ve gone place ll tomorrow really sorry
0,tiime don t let hug s don t break tears
0,tomorrow going theatre come u tell come tomorrow
0,electricity just went fml
0,looks like smoke great job
0,andros ice
0,
0,good afternon love today hope good maybe interviews wake miss babe passionate kiss sea
0,yup wun believe wat u really neva c e msg sent shuhui
0,hows watch resizing
0,dear umma called
0,just finished missing plenty
1,complimentary star ibiza holiday cash needs urgent collection landline lose box sk wp ppm
0,meant opposed drunken night
0,k book huh going yoga basic sunday
